Traceback (most recent call last):
  File "/home/ubuntu/clawd/scripts/email_notify_daemon.py", line 32, in <module>
    logging.FileHandler(LOG_FILE),
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/logging/__init__.py", line 1231, in __init__
    StreamHandler.__init__(self, self._open())
                                 ^^^^^^^^^^^^
  File "/usr/lib/python3.12/logging/__init__.py", line 1263, in _open
    return open_func(self.baseFilename, self.mode,
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [Errno 13] Permission denied: '/home/ubuntu/clawd/logs/email_daemon.log'
2026-02-23 04:47:00,870 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:47:00,870 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:47:00,929 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:47:00,929 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:49:01,182 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:49:01,182 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:49:01,241 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:49:01,241 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:51:01,482 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:51:01,482 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:51:01,549 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:51:01,549 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:53:01,808 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:53:01,808 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:53:01,868 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:53:01,868 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:55:02,118 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:55:02,118 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:55:02,187 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:55:02,187 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:57:02,428 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:57:02,428 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:57:02,482 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:57:02,482 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:59:02,741 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:59:02,741 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 04:59:02,800 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 04:59:02,800 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:01:03,045 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:01:03,045 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:01:03,106 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:01:03,106 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:03:03,392 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:03:03,392 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:03:03,471 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:03:03,471 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:05:03,738 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:05:03,738 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:05:03,796 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:05:03,796 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:07:04,044 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:07:04,044 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:07:04,102 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:07:04,102 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:09:04,350 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:09:04,350 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:09:04,409 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:09:04,409 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:11:04,661 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:11:04,661 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:11:04,717 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:11:04,717 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:13:04,975 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:13:04,975 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:13:05,034 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:13:05,034 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:15:05,282 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:15:05,282 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:15:05,340 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:15:05,340 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:17:05,589 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:17:05,589 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:17:05,646 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:17:05,646 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:19:05,911 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:19:05,911 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:19:05,966 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:19:05,966 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:21:06,233 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:21:06,233 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:21:06,289 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:21:06,289 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:23:06,537 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:23:06,537 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:23:06,596 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:23:06,596 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:25:06,860 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:25:06,860 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:25:06,916 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:25:06,916 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:27:07,168 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:27:07,168 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:27:07,229 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:27:07,229 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:29:07,482 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:29:07,482 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:29:07,570 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:29:07,570 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:31:07,833 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:31:07,833 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:31:07,889 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:31:07,889 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:33:08,131 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:33:08,131 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:33:08,190 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:33:08,190 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:35:08,447 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:35:08,447 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:35:08,517 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:35:08,517 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:37:08,773 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:37:08,773 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:37:08,831 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:37:08,831 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:39:09,086 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:39:09,086 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:39:09,144 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:39:09,144 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:41:09,394 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:41:09,394 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:41:09,451 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:41:09,451 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:43:09,711 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:43:09,711 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:43:09,771 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:43:09,771 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:45:10,042 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:45:10,042 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:45:10,100 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:45:10,100 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:47:10,366 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:47:10,366 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:47:10,425 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:47:10,425 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:49:10,693 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:49:10,693 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:49:10,748 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:49:10,748 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:51:11,001 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:51:11,001 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:51:11,060 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:51:11,060 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:53:11,319 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:53:11,319 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:53:11,380 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:53:11,380 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:55:11,635 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:55:11,635 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:55:11,695 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:55:11,695 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:57:11,960 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:57:11,960 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:57:12,017 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:57:12,017 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:59:12,262 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:59:12,262 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 05:59:12,322 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 05:59:12,322 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:01:12,570 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:01:12,570 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:01:12,626 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:01:12,626 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:03:12,890 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:03:12,890 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:03:12,946 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:03:12,946 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:05:13,216 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:05:13,216 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:05:13,274 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:05:13,274 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:07:13,530 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:07:13,530 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:07:13,586 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:07:13,586 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:09:13,836 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:09:13,836 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:09:13,895 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:09:13,895 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:11:14,163 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:11:14,163 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:11:14,218 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:11:14,218 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:13:14,475 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:13:14,475 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:13:14,533 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:13:14,533 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:15:14,795 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:15:14,795 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:15:14,855 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:15:14,855 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:17:15,111 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:17:15,111 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:17:15,166 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:17:15,166 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:19:15,422 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:19:15,422 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:19:15,479 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:19:15,479 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:21:15,737 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:21:15,737 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-23 06:21:15,797 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-23 06:21:15,797 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
